Zupanija,Mjesto,Tvrtka,Pozicija,Vrijedi_do,Link_za_posao
Karlovačka,Karlovac,Croatia Pumpe Nova d.o.o.,Tokar - Karuselist (m/ž),30.08.2021.,https://www.moj-posao.net/Poslovac/75436/Tokar-Karuselist-mz/
Koprivničko-križevačka,Malinska,"G. P. P. MIKIĆ društvo s ograničenom odgovornošću za građenje, proizvodnju, projektiranje, putničke agencije i brodogradnju",Vodoinstalater (m/ž),02.09.2021.,https://www.moj-posao.net/Posao/540398/Vodoinstalater-mz/
Zadarska,Zadar,LOVE CARPE DIEM društvo s ograničenom odgovornošću za turizam,Turistički animator (m/ž),31.08.2021.,https://www.moj-posao.net/Posao/538481/Turisticki-animator-mz/
Zadarska,Biograd Na Moru,"MISTERIJA trgovački obrt vl. Milorad Vidaković, Biograd na Moru, Kraljice Jelene 25",Prodavač (m/ž),31.08.2021.,https://www.moj-posao.net/Posao/538452/Prodavac-mz/
Krapinsko-zagorska,Austrija,Euro Career j.d.o.o.,Slastičar (m/ž),27.09.2021.,https://www.moj-posao.net/Posao/540351/Slasticar-mz/
Krapinsko-zagorska,Austrija,Euro Career j.d.o.o.,Maser (m/ž),27.09.2021.,https://www.moj-posao.net/Posao/540350/Maser-mz/
Splitsko-dalmatinska,"Hrvatska, inozemstvo",FRACASSO RI d. o. o. za proizvodnju i trgovinu,Monter (m/ž),30.08.2021.,https://www.moj-posao.net/Posao/539773/Monter-mz/
Splitsko-dalmatinska,"Zagreb, Split",INFOMARE informatika i trgovina d.o.o.,Razvojni inženjer poslovnih aplikacija (m/ž),13.09.2021.,https://www.moj-posao.net/Posao/539768/Razvojni-inzenjer-poslovnih-aplikacija-mz/
Splitsko-dalmatinska,Solin,Pekarsko trgovački obrt SOLIN,Pekar (m/ž),03.09.2021.,https://www.moj-posao.net/Posao/539351/Pekar-mz/
Šibensko-kninska,"Düsseldorf, Njemačka","ELTING, proizvodnja, prodaja i montaža limenih pokrova i fasada, d.o.o.",Fasader (m/ž),11.09.2021.,https://www.moj-posao.net/Posao/540131/Fasader-mz/
Šibensko-kninska,"Srebreno, Dubrovnik",Profesio d.o.o. za privremeno zapošljavanje i posredovanje pri zapošljavanju,Sobar / Sobarica,01.09.2021.,https://www.moj-posao.net/Posao/540226/Sobar-Sobarica/
Varaždinska,Varaždin,"AROMAVITA, obrt za njegu tijela i usluge, vl. Marija Weinberger, Varaždin, Frana Kurelca 5",Maser (m/ž),02.09.2021.,https://www.moj-posao.net/Poslovac/75705/Maser-mz/
Inozemstvo,cijela Hrvatska,TEH - GRADNJA društvo s ograničenom odgovornošću za gradnju i sanaciju objekata,Limar (m/ž),01.09.2021.,https://www.moj-posao.net/Posao/540531/Limar-mz/
Inozemstvo,Zaprešić,Electus DGS d.o.o.,Skladištar (m/ž),06.09.2021.,https://www.moj-posao.net/Posao/529918/Skladistar-mz/
